% This file contains ocean volume transports from the MOVE project.
% MOVE is a contribution to the international OceanSITES project
% (http://www.oceansites.org).
%
% Creation date: 18-Feb-2016 15:37:02
%
% For information on what MOVE is, and how the transports
% are computed initially, see the following reference:
% http://dx.doi.org/10.1016/j.dsr.2005.12.007
% (Kanzow et al., Deep-Sea Research Part I, 2006)
%
% For a more recent study with MOVE data, see:
% http://dx.doi.org/10.1029/2011GL049801
% (Send et al., Geophysical Research Letters, 2011)
%
% The transports are composed as the sum of two components:
% the 'boundary' component and the 'internal' component.
% The Kanzow et al. (2006) paper describes what this means.
% The version presented here is understood as representing
% the layer 1200-4950 dbar, with the internal transport
% referenced to zero flow at 4950 dbar. This is identical
% to what is used by Send et al. (2011), their figure 2.
%
% REQUIREMENTS FOR USE:
% If you use these data, you must acknowledge the MOVE project,
% e.g. by including the exemplar citation below in your work.
% These data are research data and come with no warranties
% or claims of being suitable for any particular use.
% You must assume all responsibility arising out of your use of these data.
% Please inform the principal investigators of the MOVE project about your
% use of the data.
%
% Exemplar citation:
%   "This work uses data from the MOVE project (see
%    Kanzow et al., 2006, DOI:10.1016/j.dsr.2005.12.007).
%    MOVE is a contribution to the international OceanSITES
%    project."
%
% Year,Month,Day,Volume Transport [Sv]
  2007,   10, 17,   -23.902
  2007,   10, 18,   -23.938
  2007,   10, 19,   -23.977
  2007,   10, 20,   -24.023
  2007,   10, 21,   -24.065
  2007,   10, 22,   -24.125
  2007,   10, 23,   -24.189
  2007,   10, 24,   -24.270
  2007,   10, 25,   -24.361
  2007,   10, 26,   -24.434
  2007,   10, 27,   -24.499
  2007,   10, 28,   -24.560
  2007,   10, 29,   -24.615
  2007,   10, 30,   -24.661
  2007,   10, 31,   -24.701
  2007,   11,  1,   -24.744
  2007,   11,  2,   -24.802
  2007,   11,  3,   -24.866
  2007,   11,  4,   -24.936
  2007,   11,  5,   -25.009
  2007,   11,  6,   -25.066
  2007,   11,  7,   -25.104
  2007,   11,  8,   -25.150
  2007,   11,  9,   -25.188
  2007,   11, 10,   -25.216
  2007,   11, 11,   -25.258
  2007,   11, 12,   -25.311
  2007,   11, 13,   -25.363
  2007,   11, 14,   -25.416
  2007,   11, 15,   -25.454
  2007,   11, 16,   -25.485
  2007,   11, 17,   -25.516
  2007,   11, 18,   -25.566
  2007,   11, 19,   -25.598
  2007,   11, 20,   -25.637
  2007,   11, 21,   -25.676
  2007,   11, 22,   -25.677
  2007,   11, 23,   -25.642
  2007,   11, 24,   -25.593
  2007,   11, 25,   -25.549
  2007,   11, 26,   -25.518
  2007,   11, 27,   -25.478
  2007,   11, 28,   -25.413
  2007,   11, 29,   -25.379
  2007,   11, 30,   -25.360
  2007,   12,  1,   -25.342
  2007,   12,  2,   -25.327
  2007,   12,  3,   -25.312
  2007,   12,  4,   -25.326
  2007,   12,  5,   -25.349
  2007,   12,  6,   -25.359
  2007,   12,  7,   -25.338
  2007,   12,  8,   -25.315
  2007,   12,  9,   -25.296
  2007,   12, 10,   -25.287
  2007,   12, 11,   -25.273
  2007,   12, 12,   -25.252
  2007,   12, 13,   -25.247
  2007,   12, 14,   -25.273
  2007,   12, 15,   -25.349
  2007,   12, 16,   -25.442
  2007,   12, 17,   -25.515
  2007,   12, 18,   -25.577
  2007,   12, 19,   -25.622
  2007,   12, 20,   -25.665
  2007,   12, 21,   -25.725
  2007,   12, 22,   -25.798
  2007,   12, 23,   -25.876
  2007,   12, 24,   -25.956
  2007,   12, 25,   -26.031
  2007,   12, 26,   -26.096
  2007,   12, 27,   -26.163
  2007,   12, 28,   -26.232
  2007,   12, 29,   -26.291
  2007,   12, 30,   -26.385
  2007,   12, 31,   -26.493
  2008,    1,  1,   -26.582
  2008,    1,  2,   -26.670
  2008,    1,  3,   -26.721
  2008,    1,  4,   -26.758
  2008,    1,  5,   -26.809
  2008,    1,  6,   -26.847
  2008,    1,  7,   -26.895
  2008,    1,  8,   -26.954
  2008,    1,  9,   -27.025
  2008,    1, 10,   -27.098
  2008,    1, 11,   -27.153
  2008,    1, 12,   -27.171
  2008,    1, 13,   -27.169
  2008,    1, 14,   -27.165
  2008,    1, 15,   -27.191
  2008,    1, 16,   -27.235
  2008,    1, 17,   -27.267
  2008,    1, 18,   -27.281
  2008,    1, 19,   -27.271
  2008,    1, 20,   -27.245
  2008,    1, 21,   -27.208
  2008,    1, 22,   -27.146
  2008,    1, 23,   -27.103
  2008,    1, 24,   -27.077
  2008,    1, 25,   -27.006
  2008,    1, 26,   -26.912
  2008,    1, 27,   -26.838
  2008,    1, 28,   -26.785
  2008,    1, 29,   -26.741
  2008,    1, 30,   -26.709
  2008,    1, 31,   -26.675
  2008,    2,  1,   -26.647
  2008,    2,  2,   -26.605
  2008,    2,  3,   -26.585
  2008,    2,  4,   -26.547
  2008,    2,  5,   -26.499
  2008,    2,  6,   -26.442
  2008,    2,  7,   -26.368
  2008,    2,  8,   -26.299
  2008,    2,  9,   -26.227
  2008,    2, 10,   -26.158
  2008,    2, 11,   -26.080
  2008,    2, 12,   -25.999
  2008,    2, 13,   -25.929
  2008,    2, 14,   -25.860
  2008,    2, 15,   -25.785
  2008,    2, 16,   -25.738
  2008,    2, 17,   -25.693
  2008,    2, 18,   -25.644
  2008,    2, 19,   -25.588
  2008,    2, 20,   -25.514
  2008,    2, 21,   -25.437
  2008,    2, 22,   -25.358
  2008,    2, 23,   -25.284
  2008,    2, 24,   -25.224
  2008,    2, 25,   -25.180
  2008,    2, 26,   -25.143
  2008,    2, 27,   -25.107
  2008,    2, 28,   -25.093
  2008,    2, 29,   -25.087
  2008,    3,  1,   -25.083
  2008,    3,  2,   -25.059
  2008,    3,  3,   -25.006
  2008,    3,  4,   -24.939
  2008,    3,  5,   -24.873
  2008,    3,  6,   -24.785
  2008,    3,  7,   -24.705
  2008,    3,  8,   -24.600
  2008,    3,  9,   -24.498
  2008,    3, 10,   -24.415
  2008,    3, 11,   -24.317
  2008,    3, 12,   -24.195
  2008,    3, 13,   -24.059
  2008,    3, 14,   -23.928
  2008,    3, 15,   -23.808
  2008,    3, 16,   -23.702
  2008,    3, 17,   -23.617
  2008,    3, 18,   -23.518
  2008,    3, 19,   -23.421
  2008,    3, 20,   -23.302
  2008,    3, 21,   -23.199
  2008,    3, 22,   -23.133
  2008,    3, 23,   -23.079
  2008,    3, 24,   -23.032
  2008,    3, 25,   -22.998
  2008,    3, 26,   -22.942
  2008,    3, 27,   -22.869
  2008,    3, 28,   -22.804
  2008,    3, 29,   -22.715
  2008,    3, 30,   -22.609
  2008,    3, 31,   -22.490
  2008,    4,  1,   -22.383
  2008,    4,  2,   -22.284
  2008,    4,  3,   -22.185
  2008,    4,  4,   -22.101
  2008,    4,  5,   -22.020
  2008,    4,  6,   -21.945
  2008,    4,  7,   -21.857
  2008,    4,  8,   -21.774
  2008,    4,  9,   -21.694
  2008,    4, 10,   -21.639
  2008,    4, 11,   -21.617
  2008,    4, 12,   -21.582
  2008,    4, 13,   -21.514
  2008,    4, 14,   -21.393
  2008,    4, 15,   -21.249
  2008,    4, 16,   -21.121
  2008,    4, 17,   -21.027
  2008,    4, 18,   -20.938
  2008,    4, 19,   -20.863
  2008,    4, 20,   -20.790
  2008,    4, 21,   -20.725
  2008,    4, 22,   -20.674
  2008,    4, 23,   -20.628
  2008,    4, 24,   -20.582
  2008,    4, 25,   -20.544
  2008,    4, 26,   -20.507
  2008,    4, 27,   -20.467
  2008,    4, 28,   -20.423
  2008,    4, 29,   -20.337
  2008,    4, 30,   -20.256
  2008,    5,  1,   -20.196
  2008,    5,  2,   -20.129
  2008,    5,  3,   -20.072
  2008,    5,  4,   -20.022
  2008,    5,  5,   -19.979
  2008,    5,  6,   -19.928
  2008,    5,  7,   -19.884
  2008,    5,  8,   -19.823
  2008,    5,  9,   -19.778
  2008,    5, 10,   -19.791
  2008,    5, 11,   -19.778
  2008,    5, 12,   -19.768
  2008,    5, 13,   -19.797
  2008,    5, 14,   -19.801
  2008,    5, 15,   -19.779
  2008,    5, 16,   -19.741
  2008,    5, 17,   -19.725
  2008,    5, 18,   -19.742
  2008,    5, 19,   -19.747
  2008,    5, 20,   -19.763
  2008,    5, 21,   -19.838
  2008,    5, 22,   -19.860
  2008,    5, 23,   -19.849
  2008,    5, 24,   -19.829
  2008,    5, 25,   -19.900
  2008,    5, 26,   -19.991
  2008,    5, 27,   -20.077
  2008,    5, 28,   -20.180
  2008,    5, 29,   -20.282
  2008,    5, 30,   -20.349
  2008,    5, 31,   -20.422
  2008,    6,  1,   -20.501
  2008,    6,  2,   -20.592
  2008,    6,  3,   -20.664
  2008,    6,  4,   -20.746
  2008,    6,  5,   -20.824
  2008,    6,  6,   -20.894
  2008,    6,  7,   -20.975
  2008,    6,  8,   -21.032
  2008,    6,  9,   -21.080
  2008,    6, 10,   -21.117
  2008,    6, 11,   -21.171
  2008,    6, 12,   -21.227
  2008,    6, 13,   -21.278
  2008,    6, 14,   -21.339
  2008,    6, 15,   -21.422
  2008,    6, 16,   -21.485
  2008,    6, 17,   -21.546
  2008,    6, 18,   -21.594
  2008,    6, 19,   -21.643
  2008,    6, 20,   -21.697
  2008,    6, 21,   -21.747
  2008,    6, 22,   -21.776
  2008,    6, 23,   -21.802
  2008,    6, 24,   -21.821
  2008,    6, 25,   -21.809
  2008,    6, 26,   -21.796
  2008,    6, 27,   -21.791
  2008,    6, 28,   -21.781
  2008,    6, 29,   -21.747
  2008,    6, 30,   -21.712
  2008,    7,  1,   -21.709
  2008,    7,  2,   -21.730
  2008,    7,  3,   -21.759
  2008,    7,  4,   -21.790
  2008,    7,  5,   -21.866
  2008,    7,  6,   -21.935
  2008,    7,  7,   -22.009
  2008,    7,  8,   -22.063
  2008,    7,  9,   -22.096
  2008,    7, 10,   -22.157
  2008,    7, 11,   -22.218
  2008,    7, 12,   -22.302
  2008,    7, 13,   -22.395
  2008,    7, 14,   -22.477
  2008,    7, 15,   -22.543
  2008,    7, 16,   -22.611
  2008,    7, 17,   -22.659
  2008,    7, 18,   -22.720
  2008,    7, 19,   -22.795
  2008,    7, 20,   -22.867
  2008,    7, 21,   -22.916
  2008,    7, 22,   -22.986
  2008,    7, 23,   -23.082
  2008,    7, 24,   -23.175
  2008,    7, 25,   -23.263
  2008,    7, 26,   -23.375
  2008,    7, 27,   -23.485
  2008,    7, 28,   -23.566
  2008,    7, 29,   -23.643
  2008,    7, 30,   -23.727
  2008,    7, 31,   -23.796
  2008,    8,  1,   -23.859
  2008,    8,  2,   -23.877
  2008,    8,  3,   -23.894
  2008,    8,  4,   -23.904
  2008,    8,  5,   -23.912
  2008,    8,  6,   -23.958
  2008,    8,  7,   -24.006
  2008,    8,  8,   -24.075
  2008,    8,  9,   -24.125
  2008,    8, 10,   -24.148
  2008,    8, 11,   -24.173
  2008,    8, 12,   -24.210
  2008,    8, 13,   -24.243
  2008,    8, 14,   -24.289
  2008,    8, 15,   -24.346
  2008,    8, 16,   -24.376
  2008,    8, 17,   -24.413
  2008,    8, 18,   -24.438
  2008,    8, 19,   -24.466
  2008,    8, 20,   -24.486
  2008,    8, 21,   -24.504
  2008,    8, 22,   -24.506
  2008,    8, 23,   -24.482
  2008,    8, 24,   -24.454
  2008,    8, 25,   -24.455
  2008,    8, 26,   -24.469
  2008,    8, 27,   -24.498
  2008,    8, 28,   -24.547
  2008,    8, 29,   -24.603
  2008,    8, 30,   -24.672
  2008,    8, 31,   -24.732
  2008,    9,  1,   -24.804
  2008,    9,  2,   -24.884
  2008,    9,  3,   -24.968
  2008,    9,  4,   -25.071
  2008,    9,  5,   -25.173
  2008,    9,  6,   -25.260
  2008,    9,  7,   -25.332
  2008,    9,  8,   -25.353
  2008,    9,  9,   -25.407
  2008,    9, 10,   -25.451
  2008,    9, 11,   -25.505
  2008,    9, 12,   -25.608
  2008,    9, 13,   -25.735
  2008,    9, 14,   -25.865
  2008,    9, 15,   -25.954
  2008,    9, 16,   -26.017
  2008,    9, 17,   -26.085
  2008,    9, 18,   -26.161
  2008,    9, 19,   -26.191
  2008,    9, 20,   -26.227
  2008,    9, 21,   -26.263
  2008,    9, 22,   -26.277
  2008,    9, 23,   -26.285
  2008,    9, 24,   -26.318
  2008,    9, 25,   -26.358
  2008,    9, 26,   -26.364
  2008,    9, 27,   -26.371
  2008,    9, 28,   -26.379
  2008,    9, 29,   -26.381
  2008,    9, 30,   -26.356
  2008,   10,  1,   -26.317
  2008,   10,  2,   -26.292
  2008,   10,  3,   -26.275
  2008,   10,  4,   -26.264
  2008,   10,  5,   -26.254
  2008,   10,  6,   -26.244
  2008,   10,  7,   -26.240
  2008,   10,  8,   -26.233
  2008,   10,  9,   -26.224
  2008,   10, 10,   -26.192
  2008,   10, 11,   -26.164
  2008,   10, 12,   -26.131
  2008,   10, 13,   -26.089
  2008,   10, 14,   -26.051
  2008,   10, 15,   -26.000
  2008,   10, 16,   -25.949
  2008,   10, 17,   -25.920
  2008,   10, 18,   -25.909
  2008,   10, 19,   -25.904
  2008,   10, 20,   -25.896
  2008,   10, 21,   -25.914
  2008,   10, 22,   -25.945
  2008,   10, 23,   -25.972
  2008,   10, 24,   -26.023
  2008,   10, 25,   -26.050
  2008,   10, 26,   -26.045
  2008,   10, 27,   -26.036
  2008,   10, 28,   -26.038
  2008,   10, 29,   -26.047
  2008,   10, 30,   -26.046
  2008,   10, 31,   -26.058
  2008,   11,  1,   -26.055
  2008,   11,  2,   -26.045
  2008,   11,  3,   -26.041
  2008,   11,  4,   -26.051
  2008,   11,  5,   -26.059
  2008,   11,  6,   -26.080
  2008,   11,  7,   -26.113
  2008,   11,  8,   -26.128
  2008,   11,  9,   -26.172
  2008,   11, 10,   -26.220
  2008,   11, 11,   -26.253
  2008,   11, 12,   -26.292
  2008,   11, 13,   -26.318
  2008,   11, 14,   -26.322
  2008,   11, 15,   -26.341
  2008,   11, 16,   -26.359
  2008,   11, 17,   -26.390
  2008,   11, 18,   -26.404
  2008,   11, 19,   -26.415
  2008,   11, 20,   -26.410
  2008,   11, 21,   -26.390
  2008,   11, 22,   -26.355
  2008,   11, 23,   -26.326
  2008,   11, 24,   -26.294
  2008,   11, 25,   -26.274
  2008,   11, 26,   -26.270
  2008,   11, 27,   -26.255
  2008,   11, 28,   -26.200
  2008,   11, 29,   -26.155
  2008,   11, 30,   -26.113
  2008,   12,  1,   -26.083
  2008,   12,  2,   -26.034
  2008,   12,  3,   -25.997
  2008,   12,  4,   -25.969
  2008,   12,  5,   -25.903
  2008,   12,  6,   -25.829
  2008,   12,  7,   -25.737
  2008,   12,  8,   -25.653
  2008,   12,  9,   -25.591
  2008,   12, 10,   -25.534
  2008,   12, 11,   -25.494
  2008,   12, 12,   -25.479
  2008,   12, 13,   -25.447
  2008,   12, 14,   -25.377
  2008,   12, 15,   -25.297
  2008,   12, 16,   -25.215
  2008,   12, 17,   -25.122
  2008,   12, 18,   -25.016
  2008,   12, 19,   -24.909
  2008,   12, 20,   -24.797
  2008,   12, 21,   -24.700
  2008,   12, 22,   -24.615
  2008,   12, 23,   -24.532
  2008,   12, 24,   -24.436
  2008,   12, 25,   -24.336
  2008,   12, 26,   -24.228
  2008,   12, 27,   -24.094
  2008,   12, 28,   -23.932
  2008,   12, 29,   -23.753
  2008,   12, 30,   -23.588
  2008,   12, 31,   -23.411
  2009,    1,  1,   -23.225
  2009,    1,  2,   -23.072
  2009,    1,  3,   -22.934
  2009,    1,  4,   -22.788
  2009,    1,  5,   -22.665
  2009,    1,  6,   -22.539
  2009,    1,  7,   -22.422
  2009,    1,  8,   -22.307
  2009,    1,  9,   -22.205
  2009,    1, 10,   -22.066
  2009,    1, 11,   -21.903
  2009,    1, 12,   -21.725
  2009,    1, 13,   -21.538
  2009,    1, 14,   -21.359
  2009,    1, 15,   -21.216
  2009,    1, 16,   -21.091
  2009,    1, 17,   -20.952
  2009,    1, 18,   -20.834
  2009,    1, 19,   -20.742
  2009,    1, 20,   -20.649
  2009,    1, 21,   -20.559
  2009,    1, 22,   -20.487
  2009,    1, 23,   -20.405
  2009,    1, 24,   -20.328
  2009,    1, 25,   -20.264
  2009,    1, 26,   -20.197
  2009,    1, 27,   -20.144
  2009,    1, 28,   -20.083
  2009,    1, 29,   -20.045
  2009,    1, 30,   -20.010
  2009,    1, 31,   -19.980
  2009,    2,  1,   -19.935
  2009,    2,  2,   -19.881
  2009,    2,  3,   -19.854
  2009,    2,  4,   -19.826
  2009,    2,  5,   -19.818
  2009,    2,  6,   -19.839
  2009,    2,  7,   -19.864
  2009,    2,  8,   -19.886
  2009,    2,  9,   -19.913
  2009,    2, 10,   -19.949
  2009,    2, 11,   -20.004
  2009,    2, 12,   -20.048
  2009,    2, 13,   -20.092
  2009,    2, 14,   -20.142
  2009,    2, 15,   -20.168
  2009,    2, 16,   -20.198
  2009,    2, 17,   -20.214
  2009,    2, 18,   -20.234
  2009,    2, 19,   -20.229
  2009,    2, 20,   -20.205
  2009,    2, 21,   -20.219
  2009,    2, 22,   -20.242
  2009,    2, 23,   -20.274
  2009,    2, 24,   -20.322
  2009,    2, 25,   -20.374
  2009,    2, 26,   -20.426
  2009,    2, 27,   -20.457
  2009,    2, 28,   -20.476
  2009,    3,  1,   -20.466
  2009,    3,  2,   -20.456
  2009,    3,  3,   -20.465
  2009,    3,  4,   -20.460
  2009,    3,  5,   -20.443
  2009,    3,  6,   -20.431
  2009,    3,  7,   -20.407
  2009,    3,  8,   -20.355
  2009,    3,  9,   -20.305
  2009,    3, 10,   -20.231
  2009,    3, 11,   -20.135
  2009,    3, 12,   -20.046
  2009,    3, 13,   -19.942
  2009,    3, 14,   -19.852
  2009,    3, 15,   -19.774
  2009,    3, 16,   -19.677
  2009,    3, 17,   -19.574
  2009,    3, 18,   -19.461
  2009,    3, 19,   -19.344
  2009,    3, 20,   -19.238
  2009,    3, 21,   -19.142
  2009,    3, 22,   -19.053
  2009,    3, 23,   -18.982
  2009,    3, 24,   -18.900
  2009,    3, 25,   -18.810
  2009,    3, 26,   -18.729
  2009,    3, 27,   -18.662
  2009,    3, 28,   -18.616
  2009,    3, 29,   -18.596
  2009,    3, 30,   -18.565
  2009,    3, 31,   -18.529
  2009,    4,  1,   -18.501
  2009,    4,  2,   -18.464
  2009,    4,  3,   -18.406
  2009,    4,  4,   -18.347
  2009,    4,  5,   -18.315
  2009,    4,  6,   -18.302
  2009,    4,  7,   -18.278
  2009,    4,  8,   -18.262
  2009,    4,  9,   -18.238
  2009,    4, 10,   -18.215
  2009,    4, 11,   -18.180
  2009,    4, 12,   -18.133
  2009,    4, 13,   -18.093
  2009,    4, 14,   -18.070
  2009,    4, 15,   -18.068
  2009,    4, 16,   -18.096
  2009,    4, 17,   -18.154
  2009,    4, 18,   -18.212
  2009,    4, 19,   -18.259
  2009,    4, 20,   -18.298
  2009,    4, 21,   -18.328
  2009,    4, 22,   -18.360
  2009,    4, 23,   -18.389
  2009,    4, 24,   -18.420
  2009,    4, 25,   -18.448
  2009,    4, 26,   -18.483
  2009,    4, 27,   -18.540
  2009,    4, 28,   -18.591
  2009,    4, 29,   -18.651
  2009,    4, 30,   -18.713
  2009,    5,  1,   -18.786
  2009,    5,  2,   -18.849
  2009,    5,  3,   -18.886
  2009,    5,  4,   -18.913
  2009,    5,  5,   -18.923
  2009,    5,  6,   -18.921
  2009,    5,  7,   -18.918
  2009,    5,  8,   -18.926
  2009,    5,  9,   -18.925
  2009,    5, 10,   -18.922
  2009,    5, 11,   -18.928
  2009,    5, 12,   -18.947
  2009,    5, 13,   -18.971
  2009,    5, 14,   -18.974
  2009,    5, 15,   -18.978
  2009,    5, 16,   -18.987
  2009,    5, 17,   -18.982
  2009,    5, 18,   -18.990
  2009,    5, 19,   -19.006
  2009,    5, 20,   -19.010
  2009,    5, 21,   -19.009
  2009,    5, 22,   -19.003
  2009,    5, 23,   -18.984
  2009,    5, 24,   -18.986
  2009,    5, 25,   -18.972
  2009,    5, 26,   -18.955
  2009,    5, 27,   -18.930
  2009,    5, 28,   -18.895
  2009,    5, 29,   -18.869
  2009,    5, 30,   -18.851
  2009,    5, 31,   -18.847
  2009,    6,  1,   -18.829
  2009,    6,  2,   -18.835
  2009,    6,  3,   -18.856
  2009,    6,  4,   -18.855
  2009,    6,  5,   -18.860
  2009,    6,  6,   -18.834
  2009,    6,  7,   -18.800
  2009,    6,  8,   -18.755
  2009,    6,  9,   -18.720
  2009,    6, 10,   -18.666
  2009,    6, 11,   -18.611
  2009,    6, 12,   -18.556
  2009,    6, 13,   -18.490
  2009,    6, 14,   -18.437
  2009,    6, 15,   -18.366
  2009,    6, 16,   -18.305
  2009,    6, 17,   -18.220
  2009,    6, 18,   -18.157
  2009,    6, 19,   -18.098
  2009,    6, 20,   -18.067
  2009,    6, 21,   -18.062
  2009,    6, 22,   -18.026
  2009,    6, 23,   -17.988
  2009,    6, 24,   -17.956
  2009,    6, 25,   -17.929
  2009,    6, 26,   -17.893
  2009,    6, 27,   -17.849
  2009,    6, 28,   -17.825
  2009,    6, 29,   -17.799
  2009,    6, 30,   -17.785
  2009,    7,  1,   -17.775
  2009,    7,  2,   -17.741
  2009,    7,  3,   -17.716
  2009,    7,  4,   -17.709
  2009,    7,  5,   -17.708
  2009,    7,  6,   -17.718
  2009,    7,  7,   -17.741
  2009,    7,  8,   -17.753
  2009,    7,  9,   -17.772
  2009,    7, 10,   -17.801
  2009,    7, 11,   -17.839
  2009,    7, 12,   -17.896
  2009,    7, 13,   -17.959
  2009,    7, 14,   -18.025
  2009,    7, 15,   -18.111
  2009,    7, 16,   -18.193
  2009,    7, 17,   -18.293
  2009,    7, 18,   -18.398
  2009,    7, 19,   -18.494
  2009,    7, 20,   -18.587
  2009,    7, 21,   -18.682
  2009,    7, 22,   -18.772
  2009,    7, 23,   -18.878
  2009,    7, 24,   -18.994
  2009,    7, 25,   -19.109
  2009,    7, 26,   -19.217
  2009,    7, 27,   -19.302
  2009,    7, 28,   -19.374
  2009,    7, 29,   -19.459
  2009,    7, 30,   -19.551
  2009,    7, 31,   -19.645
  2009,    8,  1,   -19.757
  2009,    8,  2,   -19.908
  2009,    8,  3,   -20.061
  2009,    8,  4,   -20.198
  2009,    8,  5,   -20.330
  2009,    8,  6,   -20.461
  2009,    8,  7,   -20.573
  2009,    8,  8,   -20.675
  2009,    8,  9,   -20.775
  2009,    8, 10,   -20.873
  2009,    8, 11,   -20.968
  2009,    8, 12,   -21.053
  2009,    8, 13,   -21.144
  2009,    8, 14,   -21.243
  2009,    8, 15,   -21.320
  2009,    8, 16,   -21.365
  2009,    8, 17,   -21.408
  2009,    8, 18,   -21.473
  2009,    8, 19,   -21.538
  2009,    8, 20,   -21.601
  2009,    8, 21,   -21.663
  2009,    8, 22,   -21.708
  2009,    8, 23,   -21.743
  2009,    8, 24,   -21.757
  2009,    8, 25,   -21.777
  2009,    8, 26,   -21.803
  2009,    8, 27,   -21.870
  2009,    8, 28,   -21.927
  2009,    8, 29,   -21.981
  2009,    8, 30,   -22.039
  2009,    8, 31,   -22.110
  2009,    9,  1,   -22.178
  2009,    9,  2,   -22.244
  2009,    9,  3,   -22.315
  2009,    9,  4,   -22.379
  2009,    9,  5,   -22.438
  2009,    9,  6,   -22.487
  2009,    9,  7,   -22.545
  2009,    9,  8,   -22.614
  2009,    9,  9,   -22.702
  2009,    9, 10,   -22.781
  2009,    9, 11,   -22.854
  2009,    9, 12,   -22.943
  2009,    9, 13,   -23.043
  2009,    9, 14,   -23.116
  2009,    9, 15,   -23.185
  2009,    9, 16,   -23.237
  2009,    9, 17,   -23.270
  2009,    9, 18,   -23.304
  2009,    9, 19,   -23.344
  2009,    9, 20,   -23.412
  2009,    9, 21,   -23.493
  2009,    9, 22,   -23.558
  2009,    9, 23,   -23.629
  2009,    9, 24,   -23.700
  2009,    9, 25,   -23.773
  2009,    9, 26,   -23.834
  2009,    9, 27,   -23.895
  2009,    9, 28,   -23.950
  2009,    9, 29,   -24.006
  2009,    9, 30,   -24.063
  2009,   10,  1,   -24.114
  2009,   10,  2,   -24.168
  2009,   10,  3,   -24.225
  2009,   10,  4,   -24.288
  2009,   10,  5,   -24.368
  2009,   10,  6,   -24.443
  2009,   10,  7,   -24.532
  2009,   10,  8,   -24.620
  2009,   10,  9,   -24.728
  2009,   10, 10,   -24.833
  2009,   10, 11,   -24.919
  2009,   10, 12,   -25.024
  2009,   10, 13,   -25.124
  2009,   10, 14,   -25.253
  2009,   10, 15,   -25.384
  2009,   10, 16,   -25.532
  2009,   10, 17,   -25.676
  2009,   10, 18,   -25.819
  2009,   10, 19,   -25.943
  2009,   10, 20,   -26.042
  2009,   10, 21,   -26.125
  2009,   10, 22,   -26.195
  2009,   10, 23,   -26.269
  2009,   10, 24,   -26.352
  2009,   10, 25,   -26.440
  2009,   10, 26,   -26.543
  2009,   10, 27,   -26.642
  2009,   10, 28,   -26.743
  2009,   10, 29,   -26.846
  2009,   10, 30,   -26.955
  2009,   10, 31,   -27.075
  2009,   11,  1,   -27.187
  2009,   11,  2,   -27.277
  2009,   11,  3,   -27.360
  2009,   11,  4,   -27.439
  2009,   11,  5,   -27.520
  2009,   11,  6,   -27.618
  2009,   11,  7,   -27.712
  2009,   11,  8,   -27.793
  2009,   11,  9,   -27.866
  2009,   11, 10,   -27.934
  2009,   11, 11,   -27.996
  2009,   11, 12,   -28.072
  2009,   11, 13,   -28.166
  2009,   11, 14,   -28.266
  2009,   11, 15,   -28.347
  2009,   11, 16,   -28.420
  2009,   11, 17,   -28.493
  2009,   11, 18,   -28.555
  2009,   11, 19,   -28.606
  2009,   11, 20,   -28.652
  2009,   11, 21,   -28.700
  2009,   11, 22,   -28.740
  2009,   11, 23,   -28.767
  2009,   11, 24,   -28.790
  2009,   11, 25,   -28.830
  2009,   11, 26,   -28.881
  2009,   11, 27,   -28.926
  2009,   11, 28,   -28.964
  2009,   11, 29,   -29.000
  2009,   11, 30,   -29.027
  2009,   12,  1,   -29.033
  2009,   12,  2,   -29.037
  2009,   12,  3,   -29.040
  2009,   12,  4,   -29.041
  2009,   12,  5,   -29.049
  2009,   12,  6,   -29.043
  2009,   12,  7,   -29.042
  2009,   12,  8,   -29.041
  2009,   12,  9,   -29.042
  2009,   12, 10,   -29.049
  2009,   12, 11,   -29.084
  2009,   12, 12,   -29.120
  2009,   12, 13,   -29.138
  2009,   12, 14,   -29.145
  2009,   12, 15,   -29.148
  2009,   12, 16,   -29.141
  2009,   12, 17,   -29.133
  2009,   12, 18,   -29.135
  2009,   12, 19,   -29.128
  2009,   12, 20,   -29.114
  2009,   12, 21,   -29.106
  2009,   12, 22,   -29.105
  2009,   12, 23,   -29.113
  2009,   12, 24,   -29.115
  2009,   12, 25,   -29.115
  2009,   12, 26,   -29.115
  2009,   12, 27,   -29.117
  2009,   12, 28,   -29.117
  2009,   12, 29,   -29.109
  2009,   12, 30,   -29.102
  2009,   12, 31,   -29.101
  2010,    1,  1,   -29.098
  2010,    1,  2,   -29.117
  2010,    1,  3,   -29.138
  2010,    1,  4,   -29.163
  2010,    1,  5,   -29.180
  2010,    1,  6,   -29.196
  2010,    1,  7,   -29.193
  2010,    1,  8,   -29.172
  2010,    1,  9,   -29.169
  2010,    1, 10,   -29.183
  2010,    1, 11,   -29.200
  2010,    1, 12,   -29.227
  2010,    1, 13,   -29.259
  2010,    1, 14,   -29.296
  2010,    1, 15,   -29.326
  2010,    1, 16,   -29.339
  2010,    1, 17,   -29.350
  2010,    1, 18,   -29.369
  2010,    1, 19,   -29.396
  2010,    1, 20,   -29.426
  2010,    1, 21,   -29.446
  2010,    1, 22,   -29.448
  2010,    1, 23,   -29.454
  2010,    1, 24,   -29.467
  2010,    1, 25,   -29.488
  2010,    1, 26,   -29.505
  2010,    1, 27,   -29.495
  2010,    1, 28,   -29.483
